Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,FAQ (product.metafields.app--4284493.faq),Is Subscription Bundle (product.metafields.custom.is_subscription_bundle),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Second Description (product.metafields.my_fields.second_description),Product rating count (product.metafields.reviews.rating_count),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
lilac-mermaid,,,,,,,,,L (5-7 yrs.),,,,,,,,'99323,176.9010243,shopify,0,deny,manual,22.99,45.99,true,true,,,,,'847942048116,https://cdn.shopify.com/s/files/1/1944/4861/files/99321-99324_LilacMermaid_Skirt.jpg?v=1773269400,3,"",,,,,,,,,,,,,,,,,,,,,lb,,9.30,,,,,,,
lilac-mermaid,,,,,,,,,XL (7-9 yrs.),,,,,,,,'99324,195.0447191,shopify,0,deny,manual,22.99,45.99,true,true,,,,,'847942048123,https://cdn.shopify.com/s/files/1/1944/4861/files/99321-99324_LilacMermaid_Sleeve.jpg?v=1773269400,4,"",,,,,,,,,,,,,,,,,,,,,lb,,10.23,,,,,,,
lilac-mermaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/files/99321-99324_LilacMermaid_Back.jpg?v=1773269400,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lilac-mermaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/files/99322-Lilac-Mermaid-IMG-1.jpg?v=1773269393,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lilac-mermaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/files/99322-Lilac-Mermaid-IMG-2.jpg?v=1773269393,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lilac-mermaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/files/99322-Lilac-Mermaid-IMG-3.jpg?v=1773269394,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
royal-pink-cinderella,Royal Pink Cinderella *Sale Exclusive*,"<p><meta charset=""utf-8"">A dreamy pink gown made for magical moments—perfect for twirling through royal balls, grand adventures, and bedtime stories come to life.</p>
<ul>
<li>Stretchy soft pink velvet bodice</li>
<li>Sparkling silver trim and adorned with a flower with white inset decorated with little animals</li>
<li>Silver trimmed peplum captures that authentic Cinderella look</li>
<li>Breathable, Silky Soft, 100% Polyester Fabrics</li>
<li>Accessories Sold Separately</li>
</ul>","Little Adventures, LLC",Toys & Games > Toys > Pretend Play > Pretend Professions & Role Playing,The Traditional Princess,"Best princess costume, best princess dress, blue, cheap princess dress, child princess dress, child princess dress up, childrens costumes, cindarella costume, Cinderella, cinderella accessories, cinderella choker and headband, cinderella costume, cinderella costume 2t, cinderella costume 3t, cinderella costume 5t, Cinderella costume adult, cinderella costume for girls, cinderella costume for girls 3t, Cinderella costume for girls 4t, cinderella costume for kids, cinderella costumes, Cinderella day dress, cinderella dress, cinderella dress 2t, cinderella dress 3t, cinderella dress 4t, cinderella dress adult, cinderella dress for toddlers, cinderella dress kids, cinderella dress up, cinderella dress up clothes, cinderella dress up costume, cinderella dress up for girls, cinderella dress up toddler, cinderella dressups, cinderella maid costume, cinderella maid costume for girls, cinderella maid dress, cinderella peasant dress, cinderella princess, cinderella princess dress, cinderella princess dress up, cinderella rag dress, cinderella shoes, cinderella toddler costume, cinderlla dress, cindrella costume, creative education princess costume, creative education princess dress, cute princess costume, cute princess dress, deal, Disney cinderella, disney cinderella costume, disney cinderella costume for girls, disney cinderella dress, Disney costume, disney dress up, Disney dresses, Disney Halloween costume, disney princes costume, Disney princess, disney princess costume, disney princess costumes, disney princess dress, disney princess dress up, disney princess shoes, girl princess dress, girl-gift-guide, girls cinderella dress, girls dress up clothes, girls princess dress, girls renaissance costume, great pretenders princess costume, great pretenders princess dress, kids cinderella dress, little adventures, little adventures cinderella, little adventures cinderella costume, little adventures cinderella dress, little adventures costumes, little adventures dress, little adventures dresses, little adventures princess dress, little adventures princess dresses, little adventures princess dresses cinderella, little girls cinderella costume, machine washable princess dress, perfect princess dress, princess costume, princess dress up, princess dress ups, princess dresses, princess roleplay, princess-collection, princess-dress-up-collection, toddler girl cinderella costume, toddler princess dress",false,Size,S (1-3 yrs.),,,,,,,,'99311,190.9992421500625,shopify,0,deny,manual,22.99,45.99,true,true,,,,,'847942048055,https://cdn.shopify.com/s/files/1/1944/4861/files/99311-99314_RoyalCinderella.jpg?v=1773268629,1,"",false,Little Adventures Cinderella Dress Up Costume,"Our Cinderella dress features a stretchy blue velvet bodice that is elegantly detailed with a gathered white inlay, sparkling silver trim and a beaded flower. The silver trimmed hip drapes capture that authentic Cinderella look. Features: clothing quality fabrics; machine washable. Stretchy, soft and very comfortable.",Toys & Games > Toys > Pretend Play,female,kids,,new,,,,,,,,,,,,,oz,,7.47,true,,,true,,,archived
royal-pink-cinderella,,,,,,,,,M (3-5 yrs.),,,,,,,,'99312,190.9992421500625,shopify,0,deny,manual,22.99,45.99,true,true,,,,,'847942048062,https://cdn.shopify.com/s/files/1/1944/4861/files/99311-99314_RoyalCinderella_Bodice.jpg?v=1773268629,2,"",,,,,,,,,,,,,,,,,,,,,oz,,7.83,,,,,,,
royal-pink-cinderella,,,,,,,,,L (5-7 yrs.),,,,,,,,'99313,212.6214234375,shopify,0,deny,manual,22.99,45.99,true,true,,,,,'847942048079,https://cdn.shopify.com/s/files/1/1944/4861/files/99311-99314_RoyalCinderella_Skirt.jpg?v=1773268629,3,"",,,,,,,,,,,,,,,,,,,,,oz,,8.25,,,,,,,
royal-pink-cinderella,,,,,,,,,XL (7-9 yrs.),,,,,,,,'99314,227.0003015665,shopify,0,deny,manual,22.99,45.99,true,true,,,,,'847942048086,https://cdn.shopify.com/s/files/1/1944/4861/files/99311-99314_RoyalCinderella_Sleeve.jpg?v=1773268629,4,"",,,,,,,,,,,,,,,,,,,,,oz,,8.59,,,,,,,
royal-pink-cinderella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/files/99311-99314_RoyalCinderella_Back.jpg?v=1773268629,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
royal-pink-cinderella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/files/99312-Royal-Cinderella-IMG-1.jpg?v=1773269355,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
royal-pink-cinderella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/files/99312-Royal-Cinderella-IMG-2.jpg?v=1773269355,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
royal-pink-cinderella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/files/99312-Royal-Cinderella-IMG-3.jpg?v=1773269355,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
butterfly-best-friend-necklace,Butterfly Best Friend Necklace,"<p><strong><img alt="""">Ages 3+</strong></p>
<p>When picking our next Little Hero, we met Jade and her best friend Harper and we wanted to help them both! As Harper was battling cancer, she sadly passed away before we could begin to design her dress. In honor Harper and their friendship we decided to design a best friends necklace with both of their favorite colors incorporated. 100%  of proceeds from this necklace will be donated to Harper's foundation (@<span>bloubirdfoundation) </span>in her memory.</p>","Little Adventures, LLC",Uncategorized,Jewelry,"International-HIDE, Jewelry, little-hero-collection, new",true,Title,Default Title,,,,,,,,'70000,40.8233133,shopify,433,deny,manual,13.99,13.99,true,false,,,,,'847942048130,https://cdn.shopify.com/s/files/1/1944/4861/files/70000_BFNecklace_DarkPink_USE.jpg?v=1771020261,1,Butterfly necklace with 'BFF' tag on a white background,false,,,,,,,,,,,,,,,,,,,,lb,,1.18,true,,,true,,,active
butterfly-best-friend-necklace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/files/IMG_4026.jpg?v=1771020261,2,Two Girl Best Friends In Hospital suffering from cancer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
butterfly-best-friend-necklace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/files/99001-99006_RapunzelByJade_NecklaceFIx_21eb22c0-6f42-4208-8ee9-f69a74f66627.jpg?v=1771020261,3,Jade wearing her Rapunzel Party Dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
butterfly-best-friend-necklace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/files/99001-99006_RapunzelPartyByJade_BodiceNecklace_NecklaceFix_ea40f56a-bc92-4ba6-9f3d-5930de6c4eb6.jpg?v=1771020261,4,Close Up of Rapunzel Party Dress with laced bodice with BFF necklace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rapunzel-party-dress-by-jade,Rapunzel Party Dress by Jade,"<p><strong>You can help with the fight against childhood cancer!</strong><br><strong>100% of Little Adventures proceeds from the first 1000 Rapunzel Party Dresses by Jade sold will go to help Jade’s family with medical expenses. </strong><br></p>
<p><img alt=""""><img alt=""""><img alt=""""><img alt="""">Jade is a brave 4-year-old who faced Rhabdomyosarcoma, a rare childhood cancer, with incredible courage and grace. After months of surgery, chemotherapy, and daily radiation across multiple states, she is now NED and shining brighter than ever. A true fashionista, Jade loves hot pink, butterflies, zebras, and strutting around in her favorite heels. Her playful spirit and the love of her siblings carried her through the toughest moments of her journey. Her custom dress, adorned with butterflies and small birds, celebrates her strength and honors a dear friend who soars beside her. This dress is a symbol of hope, courage, and the beautiful reminder that even after the hardest storms, joy and imagination always find their wings</p>
<p><strong>Thank you for helping us to help Jade and other children fight this terrible disease!!</strong></p>","Little Adventures, LLC",Apparel & Accessories > Clothing > Dresses,Party Dresses,"cancer, Cancer kid, little-hero-collection, new, party-dress-collection, princess-dress-collection, princess-dress-up-collection, tutu-dress-collection, warrior",true,Size,S (1-3 yrs.),,,,,,,,'99001,312.9787353,shopify,0,deny,manual,54.99,54.99,true,true,,,,,'847942047607,https://cdn.shopify.com/s/files/1/1944/4861/files/99001-99006_RapunzelByJade_NecklaceFix.jpg?v=1771020261,1,Jade wearing her Rapunzel Party Dress,false,,,,,,,,,,,,,,,,,,,,lb,,10.08,true,,,true,,,active
rapunzel-party-dress-by-jade,,,,,,,,,M (3-5 yrs.),,,,,,,,'99002,312.9787353,shopify,82,deny,manual,54.99,54.99,true,true,,,,,'847942047614,https://cdn.shopify.com/s/files/1/1944/4861/files/99001-99006_RapunzelPartyByJade_Bodice2.jpg?v=1771020261,2,Close Up of Rapunzel Party Dress with laced bodice,,,,,,,,,,,,,,,,,,,,,lb,,10.44,,,,,,,
rapunzel-party-dress-by-jade,,,,,,,,,L (5-7 yrs.),,,,,,,,'99003,312.9787353,shopify,193,deny,manual,54.99,54.99,true,true,,,,,'847942047621,https://cdn.shopify.com/s/files/1/1944/4861/files/99001-99006_RapunzelPartyByJade_BodiceNecklace_NecklaceFix.jpg?v=1771020261,3,Close Up of Rapunzel Party Dress with laced bodice with BFF necklace,,,,,,,,,,,,,,,,,,,,,lb,,11.08,,,,,,,
rapunzel-party-dress-by-jade,,,,,,,,,XL (7-9 yrs.),,,,,,,,'99004,312.9787353,shopify,86,deny,manual,54.99,54.99,true,true,,,,,'847942047638,https://cdn.shopify.com/s/files/1/1944/4861/files/99001-99006_RapunzelPartyByJade_Sleeve.jpg?v=1771020261,4,Close-up of a child's arm wearing a pink dress with purple sleeves on a white background,,,,,,,,,,,,,,,,,,,,,lb,,11.86,,,,,,,
rapunzel-party-dress-by-jade,,,,,,,,,2XL (9-11 yrs.),,,,,,,,'99005,312.9787353,shopify,22,deny,manual,59.99,59.99,true,true,,,,,'847942047645,https://cdn.shopify.com/s/files/1/1944/4861/files/99001-99006_RapunzelPartyByJade_Back.jpg?v=1771020260,5,Child wearing a purple and white dress with a tulle skirt on a white background,,,,,,,,,,,,,,,,,,,,,lb,,12.69,,,,,,,
rapunzel-party-dress-by-jade,,,,,,,,,3XL (11-13 yrs.),,,,,,,,'99006,335.6583538,shopify,22,deny,manual,59.99,59.99,true,true,,,,,'847942047652,https://cdn.shopify.com/s/files/1/1944/4861/files/99002-Rapunzel-Party-by-Jade-IMG-1.jpg?v=1771020687,6,Young girl in a purple Rapunzel Party dress playing a guitar with a butterfly decoration on the wall behind her.,,,,,,,,,,,,,,,,,,,,,lb,,13.14,,,,,,,
rapunzel-party-dress-by-jade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/files/99002-Rapunzel-Party-by-Jade-IMG-3.jpg?v=1771020695,7,Sisterss in matching purple Rapunzel Party dresses standing in a room with a couch and framed picture.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rapunzel-party-dress-by-jade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/files/99002-Rapunzel-Party-by-Jade-IMG-2.jpg?v=1771020695,8,Jade in her purple Rapunzel Party dress playing on a carpeted floor with colorful toys.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adult-hot-pink-western-hat,Adult Hot Pink Western Hat,"<div>
<meta charset=""utf-8"">Bright, fearless, and full of personality—this hot pink Western hat is your statement piece for playful, unforgettable moments.</div>
<ul>
<li>One Size Fits Most</li>
<li>Made from hot pink sturdy felt</li>
<li>Pink drawstring with a toggle, easily adjustable and hold secure</li>
<li>Dimensions:
  <ul>
<li>Inner circumference: 23.5""</li>
<li>Length: 15""</li>
<li>Width: 12.5""</li>
<li>Height: 6""</li>
</ul>
</li>
<li>Dress Ups Sold Separately</li>
</ul>","Little Adventures, LLC",Apparel & Accessories > Costumes & Accessories > Costume Accessories,Adventure Hats,"action-adventure-collection, adult-accessories-collection, adult-accessory-collection, adult-dress-up-collection, adventure-accessory-collection, cow, cow boy, cowboy-collection, girl, princess-accessory-collection, story, Toy, toy story, toystory",true,Title,Default Title,,,,,,,,'60991,72.5747792,shopify,195,deny,manual,12.99,12.99,true,true,,,,,'847942048031,https://cdn.shopify.com/s/files/1/1944/4861/files/60991_AdultHotPinkWesternHat_2x3_f6b70ba1-cbf5-4565-9861-94fc30d8ddc7.jpg?v=1769786338,1,Hot Pink Adult western (cowboy) hat on a white background,false,,,,,,,,,,,,,,,,,,,,lb,,1.67,true,,,true,,,active
adult-hot-pink-western-hat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/files/60991-Adult-Hot-Pink-Western-Hat-Girl-Front.jpg?v=1769786348,2,Woman wearing a Hot Pink Adult western (cowboy) hat  and denim jacket on a white background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adult-hot-pink-western-hat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/files/60991-Adult-Hot-Pink-Western-Hat-Girl-Back.jpg?v=1769786348,3,Back view of Woman wearing a Hot Pink Adult western (cowboy) hat  and denim jacket on a white background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adult-hot-pink-western-hat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/files/60991-Adult-Hot-Pink-Western-Hat-Girl-Side.jpg?v=1769786339,4,Side view of Woman wearing a Hot Pink Adult western (cowboy) hat  and denim jacket on a white background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adult-hot-pink-western-hat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/files/60991-Adult-Hot-Pink-Western-Hat-IMG-1.jpg?v=1782936365,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adult-hot-pink-western-hat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/files/60991-Adult-Hot-Pink-Western-Hat-IMG-2.jpg?v=1782936366,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adult-hot-pink-western-hat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/files/60991-Adult-Hot-Pink-Western-Hat-IMG-3.jpg?v=1782936366,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adult-hot-pink-western-hat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/files/60991-Adult-Hot-Pink-Western-Hat-IMG-4.jpg?v=1782936366,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adult-hot-pink-western-hat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/files/60991-Adult-Hot-Pink-Western-Hat-IMG-5.jpg?v=1782939223,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adult-black-western-hat,Adult Black Western Hat,"<div>
<meta charset=""utf-8"">Classic with a hint of attitude, this black Western hat adds effortless style to any adventure.</div>
<ul>
<li>One Size Fits Most</li>
<li>Made from black sturdy felt</li>
<li>Black drawstring with a toggle, easily adjustable and hold secure</li>
<li>Dimensions:
<ul>
<li>Inner circumference: 23.5""</li>
<li>Length: 15""</li>
<li>Width: 12.5""</li>
<li>Height: 6""</li>
</ul>
</li>
<li>Dress Ups Sold Separately</li>
</ul>","Little Adventures, LLC",Apparel & Accessories > Costumes & Accessories > Costume Accessories,Adventure Hats,"action-adventure-collection, adult-accessories-collection, adult-accessory-collection, adult-dress-up-collection, adventure-accessory-collection, boy, cow, cow boy, cowboy-collection, story, Toy, toy story, toystory",true,Title,Default Title,,,,,,,,'60992,63.5029318,shopify,196,deny,manual,12.99,12.99,true,true,,,,,'847942048048,https://cdn.shopify.com/s/files/1/1944/4861/files/60912_BlackWesternHat_2x3_d0863b23-83b4-4f9e-a973-7ae01e7975b8.jpg?v=1769785940,1,Black Adult western (cowboy) hat on a white background,false,,,,,,,,,,,,,,,,,,,,lb,,1.67,true,,,true,,,active
adult-black-western-hat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/files/60992-Adult-Black-Western-Hat-Girl-Front.jpg?v=1769785966,2,Woman wearing a Black Adult western (cowboy) hat  and denim jacket on a white background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adult-black-western-hat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/files/60992-Adult-Black-Western-Hat-Girl-Back.jpg?v=1769785966,3,Back view of Woman wearing a Blackk Adult western (cowboy) hat  and denim jacket on a white background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adult-black-western-hat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/files/60992-Adult-Black-Western-Hat-Girl-Side.jpg?v=1769785941,4,Side view of Woman wearing a Black Adult western (cowboy) hat  and denim jacket on a white background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adult-black-western-hat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/files/60992-Adult-Black-Western-Hat-IMG-1.jpg?v=1782936364,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adult-black-western-hat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/files/60992-Adult-Black-Western-Hat-IMG-2.jpg?v=1782936366,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adult-black-western-hat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/files/60992-Adult-Black-Western-Hat-IMG-3.jpg?v=1782936365,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adult-black-western-hat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/files/60992-Adult-Black-Western-Hat-IMG-4.jpg?v=1782936366,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adult-black-western-hat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/files/60992-Adult-Black-Western-Hat-IMG-5.jpg?v=1782939198,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adult-pink-western-hat,Adult Pink Western Hat,"<div>
<meta charset=""utf-8"">A little playful, a little pretty—this pink Western hat brings personality and charm to every adventure.</div>
<ul>
<li>One Size Fits Most</li>
<li>Made from pink sturdy felt</li>
<li>Pink drawstring with a toggle, easily adjustable and hold secure</li>
<li>Dimensions
<ul>
<li>Inner circumference: 23.5""</li>
<li>Length: 15""</li>
<li>Width: 12.5""</li>
<li>Height: 6""</li>
</ul>
</li>
<li>Dresses Sold Separately</li>
</ul>","Little Adventures, LLC",Apparel & Accessories > Costumes & Accessories > Costume Accessories,Adventure Hats,"action-adventure-collection, adult-accessories-collection, adult-accessory-collection, adult-dress-up-collection, adventure-accessory-collection, cow, cow boy, cowboy-collection, girl, princess-accessory-collection, story, Toy, toy story, toystory",true,Title,Default Title,,,,,,,,'60990,63.5029318,shopify,196,deny,manual,12.99,12.99,true,true,,,,,'847942048024,https://cdn.shopify.com/s/files/1/1944/4861/files/60990_AdultPinkWesternHat_2x3_aeb515e4-c1b5-4c75-b9ff-c11d55662c23.jpg?v=1769785354,1,Pink Adult western (cowboy) hat on a white background,false,,,,,,,,,,,,,,,,,,,,lb,,1.67,true,,,true,,,active
adult-pink-western-hat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/files/60990-Adult-Pink-Western-Hat-Girl-Front.jpg?v=1769785355,2,Woman wearing a Pink Adult western (cowboy) hat  and denim jacket on a white background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
